file_path,modality,vocal_channel,emotion,intensity,statement,repetition,actor,gender
./audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav,3,1,5,1,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav,3,1,6,1,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav,3,1,6,2,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav,3,1,5,2,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav,3,1,7,1,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav,3,1,4,1,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav,3,1,4,2,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav,3,1,7,2,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav,3,1,1,1,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,3,1,2,1,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,3,1,2,2,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,3,1,3,1,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,3,1,3,2,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav,3,1,8,1,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav,3,1,8,2,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav,3,1,4,2,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav,3,1,7,2,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav,3,1,7,1,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav,3,1,4,1,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav,3,1,6,2,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav,3,1,5,2,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav,3,1,5,1,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav,3,1,6,1,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav,3,1,8,1,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav,3,1,8,2,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav,3,1,7,2,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav,3,1,4,2,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav,3,1,4,1,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav,3,1,7,1,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav,3,1,5,2,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav,3,1,6,2,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav,3,1,6,1,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav,3,1,5,1,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav,3,1,2,1,2,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,3,1,1,1,2,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav,3,1,2,2,1,1,21,male
./audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,3,1,3,1,1,2,21,male
./audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav,3,1,3,2,2,2,21,male
./audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav,3,1,1,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav,3,1,2,1,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav,3,1,2,2,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav,3,1,3,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav,3,1,3,2,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav,3,1,4,2,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav,3,1,7,2,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav,3,1,7,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav,3,1,4,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav,3,1,6,2,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav,3,1,5,2,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav,3,1,5,1,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav,3,1,6,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav,3,1,8,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav,3,1,8,2,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav,3,1,7,2,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav,3,1,4,2,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav,3,1,4,1,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav,3,1,7,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav,3,1,5,2,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav,3,1,6,2,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav,3,1,6,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav,3,1,5,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav,3,1,8,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav,3,1,8,2,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav,3,1,2,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav,3,1,1,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav,3,1,2,2,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav,3,1,3,1,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav,3,1,3,2,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav,3,1,6,1,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav,3,1,5,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav,3,1,5,2,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav,3,1,6,2,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,3,1,4,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav,3,1,7,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav,3,1,7,2,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav,3,1,4,2,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav,3,1,8,2,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav,3,1,8,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav,3,1,3,2,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav,3,1,3,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav,3,1,2,2,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav,3,1,2,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav,3,1,1,1,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav,3,1,3,2,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav,3,1,3,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav,3,1,2,2,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav,3,1,1,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav,3,1,2,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav,3,1,5,1,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav,3,1,6,1,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav,3,1,6,2,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav,3,1,5,2,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav,3,1,7,1,1,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav,3,1,4,1,1,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav,3,1,4,2,2,2,19,male
./audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav,3,1,7,2,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav,3,1,8,2,2,1,19,male
./audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,3,1,8,1,1,1,19,male
./audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav,3,1,3,2,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav,3,1,3,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav,3,1,2,2,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav,3,1,2,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav,3,1,1,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav,3,1,6,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav,3,1,5,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav,3,1,5,2,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav,3,1,6,2,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav,3,1,4,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav,3,1,7,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav,3,1,7,2,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav,3,1,4,2,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav,3,1,8,2,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav,3,1,8,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav,3,1,5,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav,3,1,6,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav,3,1,6,2,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav,3,1,5,2,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav,3,1,7,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav,3,1,4,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav,3,1,4,2,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav,3,1,7,2,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav,3,1,8,2,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav,3,1,8,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-03-02-01-01-10.wav,3,1,3,2,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav,3,1,3,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav,3,1,2,2,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav,3,1,1,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav,3,1,2,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav,3,1,4,2,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav,3,1,7,2,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-01-01-02-10.wav,3,1,7,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav,3,1,4,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-02-01-01-10.wav,3,1,6,2,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav,3,1,5,2,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav,3,1,5,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-01-02-01-10.wav,3,1,6,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav,3,1,8,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav,3,1,8,2,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav,3,1,1,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-01-02-02-10.wav,3,1,2,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-02-01-02-10.wav,3,1,2,2,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-03-01-01-01-10.wav,3,1,3,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav,3,1,3,2,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav,3,1,2,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-01-01-01-02-10.wav,3,1,1,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-02-02-02-01-10.wav,3,1,2,2,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav,3,1,3,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-03-02-01-02-10.wav,3,1,3,2,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav,3,1,7,2,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav,3,1,4,2,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav,3,1,4,1,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-07-01-02-01-10.wav,3,1,7,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav,3,1,5,2,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-02-02-02-10.wav,3,1,6,2,2,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav,3,1,6,1,1,2,10,female
./audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav,3,1,5,1,1,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav,3,1,8,1,2,1,10,female
./audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav,3,1,8,2,1,1,10,female
./audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav,3,1,7,2,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav,3,1,4,2,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav,3,1,4,1,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav,3,1,7,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav,3,1,5,2,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav,3,1,6,2,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav,3,1,6,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav,3,1,5,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav,3,1,8,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav,3,1,8,2,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav,3,1,2,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav,3,1,1,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav,3,1,2,2,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav,3,1,3,1,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav,3,1,3,2,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav,3,1,1,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav,3,1,2,1,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav,3,1,2,2,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav,3,1,3,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav,3,1,3,2,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav,3,1,4,2,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav,3,1,7,2,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav,3,1,7,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav,3,1,4,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav,3,1,6,2,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav,3,1,5,2,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav,3,1,5,1,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav,3,1,6,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav,3,1,8,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav,3,1,8,2,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav,3,1,3,2,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav,3,1,3,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav,3,1,2,2,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav,3,1,1,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav,3,1,2,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav,3,1,5,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav,3,1,6,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav,3,1,6,2,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav,3,1,5,2,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav,3,1,7,1,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav,3,1,4,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav,3,1,4,2,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav,3,1,7,2,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav,3,1,8,2,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav,3,1,8,1,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav,3,1,6,1,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav,3,1,5,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav,3,1,5,2,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav,3,1,6,2,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav,3,1,4,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav,3,1,7,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav,3,1,7,2,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav,3,1,4,2,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav,3,1,8,2,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav,3,1,8,1,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav,3,1,3,2,1,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav,3,1,3,1,2,2,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav,3,1,2,2,2,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav,3,1,2,1,1,1,17,male
./audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav,3,1,1,1,1,2,17,male
./audio_speech_actors_01-24/Actor_04/03-01-03-02-02-02-04.wav,3,1,3,2,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,3,1,3,1,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-02-02-01-01-04.wav,3,1,2,2,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-01-01-02-02-04.wav,3,1,1,1,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-02-01-02-01-04.wav,3,1,2,1,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-05-01-02-01-04.wav,3,1,5,1,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-06-01-02-02-04.wav,3,1,6,1,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-06-02-01-02-04.wav,3,1,6,2,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-05-02-01-01-04.wav,3,1,5,2,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,3,1,7,1,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,3,1,4,1,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,3,1,4,2,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-07-02-02-01-04.wav,3,1,7,2,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-08-02-02-01-04.wav,3,1,8,2,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-08-01-01-01-04.wav,3,1,8,1,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,3,1,6,1,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,3,1,5,1,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,3,1,5,2,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,3,1,6,2,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,3,1,4,1,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,3,1,7,1,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-07-02-01-02-04.wav,3,1,7,2,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,3,1,4,2,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-08-02-01-02-04.wav,3,1,8,2,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-08-01-02-02-04.wav,3,1,8,1,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,3,1,3,2,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,3,1,3,1,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,3,1,2,2,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-02-01-01-02-04.wav,3,1,2,1,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,3,1,1,1,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-07-02-02-02-04.wav,3,1,7,2,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,3,1,4,2,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,3,1,4,1,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,3,1,7,1,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,3,1,5,2,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,3,1,6,2,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,3,1,6,1,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,3,1,5,1,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-08-01-01-02-04.wav,3,1,8,1,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-08-02-02-02-04.wav,3,1,8,2,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-02-01-02-02-04.wav,3,1,2,1,2,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-01-01-02-01-04.wav,3,1,1,1,2,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-02-02-01-02-04.wav,3,1,2,2,1,2,4,female
./audio_speech_actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,3,1,3,1,1,1,4,female
./audio_speech_actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,3,1,3,2,2,1,4,female
